ID;ID;;Name (English);Description (English);Name (Portuguese);Gender;Plural;Article
9013;~X~189013;9;LCDs;"liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, other than laser diodes; other optical appliances and instruments, not specified or included elsewhere in this chapter.";Dispositivos de cristal l¡quido;m;1;1
9014;~X~189014;9;Compasses;"direction finding compasses; other navigational instruments and appliances.";B£ssolas;f;1;1
9015;~X~189015;9;Surveying Equipment;"surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses; rangefinders.";Equipamentos de vigilƒncia;m;1;1
9016;~X~189016;9;Balances;balances of a sensitivity of 5 cg or better, with or without weights.;Balan‡as de precisÆo;f;1;1
9017;~X~189017;9;Drafting Tools;"drawing, marking-out or mathematical calculating instruments (for example, drafting machines, pantographs, protractors, drawing sets, slide rules, disc calculators); instruments for measuring length, for use in the hand (for example, measuring rods and ta";Instrumentos de desenho;m;1;1
9018;~X~189018;9;Medical Instruments;instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight-testing instruments.;Instrumentos m‚dicos;m;1;1
9019;~X~189019;9;Physical Therapy Instruments;"mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus.";Instrumentos para fisioterapia;m;1;1
9020;~X~189020;9;Breathing Appliances;other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.;Aparelhos respirat¢rios;m;1;1
9021;~X~189021;9;Orthopedic Appliances;"orthopaedic appliances, including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate for a defect";Aparelhos ortop‚dicos;m;1;1
9022;~X~189022;9;X-Ray Equipment;apparatus based on the use of x-rays or of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tension generators,;Equipamentos de Raios-X;m;1;1
9023;~X~189023;9;Instructional Models;instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.;Instrumentos para demonstra‡Æo;m;1;1
9024;~X~189024;9;Tensile Testing Machines;machines and appliances for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials (for example, metals, wood, textiles, paper, plastics).;Aparelhos para testes de tensÆo;m;1;1
9025;~X~189025;9;Hydrometers;hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, recording or not, and any combination of these instruments.;Hidr“metros;m;1;1
9026;~X~189026;9;Gas and Liquid Flow Measuring Instruments;instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of heading 90.14, 90.15, 90.28 or 9;Instrumentos de medi‡Æo do fluxo de g s e l¡quidos;m;1;1
9027;~X~189027;9;Chemical Analysis Instruments;"instruments and apparatus for physical or chemical analysis (for example, polarimeters, refractometers, spectrometers, gas or smoke analysis apparatus); instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or";Instrumentos para an lises qu¡micas;m;1;1
9028;~X~189028;9;Utility Meters;gas, liquid or electricity supply or production meters, including calibrating meters therefor.;Medidores de utilidades;m;1;1
9029;~X~189029;9;Recolution Counters;"revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.";Contadores de voltas;m;1;1
9030;~X~189030;9;Oscilloscopes;"oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking electrical quantities, excluding meters of heading 90.28; instruments and apparatus for measuring or detecting alpha, beta, gamma, x-ray, cosmic or other ionis";Oscilosc¢pios;m;1;1
9031;~X~189031;9;Other Measuring Instruments;"measuring or checking instruments, appliances and machines, not specified or included elsewhere in this chapter; profile projectors.";Outros instrumentos de medi‡Æo;m;1;1
9032;~X~189032;9;Automatic Controlling Instruments;automatic regulating or controlling instruments and apparatus.;Instrumentos de controle autom ticos;m;1;1
9033;~X~189033;9;Parts of Optical, Measuring and Similar Instruments;parts and accessories (not specified or included elsewhere in this chapter) for machines, appliances, instruments or apparatus of chapter 90.;Pe‡as de instrumentos de medi‡Æo, ¢pticos e similares;f;1;1
9101;~X~1891;7;Clocks and Watches;clocks and watches and parts thereof;Artigos de relojoaria;m;1;1
9101;~X~189101;9;Metal-Clad Watches;wrist-watches, pocket-watches and other watches, including stop-watches, with case of precious metal or of metal clad with precious metal.;Rel¢gios com metais preciosos;m;1;1
9102;~X~189102;9;Watches;wrist-watches, pocket-watches and other watches, including stop-watches, other than those of heading 91.01.;Rel¢gios sem metais preciosos;m;1;1
9103;~X~189103;9;Clocks with Watch Movements;clocks with watch movements, excluding clocks of heading 91.04.;Despertadores e cron“metros;m;1;1
9104;~X~189104;9;Dashboard Clocks;instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels.;Rel¢gios para pain‚is de instrumentos;m;1;1
9105;~X~189105;9;Other Clocks;other clocks.;Outros rel¢gios;m;1;1
9106;~X~189106;9;Time Recording Instruments;time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (for example, time-registers, time-recorders).;Rel¢gios de ponto;m;1;1
9107;~X~189107;9;Time Switches;time switches with clock or watch movement or with synchronous motor.;Interruptores hor rios;m;1;1
9108;~X~189108;9;Watch Movements;watch movements, complete and assembled.;Maquinismos para rel¢gios;m;1;1
9109;~X~189109;9;Clock Movements;clock movements, complete and assembled.;Maquinismos de aparelhos de relojoaria;m;1;1
9110;~X~189110;9;Incomplete Movement Sets;"complete watch or clock movements, unassembled or partly assembled (movement sets); incomplete watch or clock movements, assembled; rough watch or clock movements.";Maquinismos de aparelhos de relojoaria nÆo montados;m;1;1
9111;~X~189111;9;Watch Cases and Parts;watch cases and parts thereof.;Caixas e partes de rel¢gios;f;1;1
9112;~X~189112;9;Clock Cases and Parts;clock cases and cases of a similar type for other goods of this chapter, and parts thereof.;Caixas e partes de aparelhos de relojoaria;f;1;1
9113;~X~189113;9;Watch Straps;watch straps, watch bands and watch bracelets, and parts thereof.;Pulseiras de rel¢gio;f;1;1
9114;~X~189114;9;Other Clocks and Watches Parts;other clock or watch parts.;Outras partes de relojoaria e rel¢gios;f;1;1
9201;~X~1892;7;Musical Instruments;"musical instruments; parts and accessories of such articles";Instrumentos musicais;m;1;1
9201;~X~189201;9;Pianos;"pianos, including automatic pianos; harpsichords and other keyboard stringed instruments.";Pianos;m;1;1
9202;~X~189202;9;String Instruments;other string musical instruments (for example, guitars, violins, harps).;Instrumentos de cordas;m;1;1
9203;~X~189203;9;Pipe Organs;Harmoniums, pipe organs, etc;àrgÆos de tubos;m;1;1
9204;~X~189204;9;Accordions;Accordions and similar instruments;Acordeäes;m;1;1
9205;~X~189205;9;Wind Instruments;other wind musical instruments (for example, clarinets, trumpets, bagpipes).;Instrumentos de sopro;m;1;1
9206;~X~189206;9;Percussion;percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).;PercussÆo;f;0;1
9207;~X~189207;9;Electric Musical Instruments;musical instruments, the sound of which is produced, or must be amplified, electrically (for example, organs, guitars, accordions).;Instrumentos musicais el‚tricos;m;1;1
9208;~X~189208;9;Other Musical Instruments;"musical boxes, fairground organs, mechanical street organs, mechanical singing birds, musical saws and other musical instruments not falling within any other heading of this chapter; decoy calls of all kinds; whistles, call horns and other mouth-blown sou";Outros instrumentos musicais;m;1;1
9209;~X~189209;9;Musical Instrument Parts;"parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments) of musical instruments; metronomes, tuning forks and pitch pipes of all kinds.";Pe‡as de instrumentos musicais;m;1;1
93;~X~19;5;Arms And Ammunition;"Arms And Ammunition; Parts And Accessories Thereof";Armas e muni‡äes;f;1;1
9301;~X~1993;7;Arms And Ammunition;"arms and ammunition; parts and accessories thereof";Armas;f;1;1
9301;~X~199301;9;Military Weapons;military weapons, other than revolvers, pistols and the arms of heading 93.07.;Armamentos militares;f;1;1
9302;~X~199302;9;Handguns;revolvers and pistols, other than those of heading 93.03 or 93.04.;Rev¢lveres e pistolas;m;1;1
9303;~X~199303;9;Other Firearms;other firearms and similar devices which operate by the firing of an explosive charge (for example, sporting shotguns and rifles, muzzle-loading firearms, very pistols and other devices designed to project only signal flares, pistols and revolvers for fir;Outras armas de fogo;f;1;1
9304;~X~199304;9;Spring, Air, and Gas Guns;other arms (for example, spring, air or gas guns and pistols, truncheons), excluding those of heading 93.07.;Armas de mola, ar ou g s;f;1;1
9305;~X~199305;9;Weapons Parts and Accessories;parts and accessories of articles of headings 93.01 to 93.04.;Pe‡as e acess¢rios para armamentos;f;1;1
9306;~X~199306;9;Explosive Ammunition;"bombs, grenades, torpedoes, mines, missiles and similar munitions of war and parts thereof; cartridges and other ammunition and projectiles and parts thereof, including shot and cartridge wads.";Muni‡äes e explosivos;f;1;1
9307;~X~199307;9;Bladed Weapons and Accessories;swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor.;Armas brancas e suas partes;f;1;1
94;~X~20;5;Miscellaneous;Miscellaneous Manufactured Articles;Artigos diversos;m;1;1
9401;~X~2094;7;Furniture;"furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings";Mobili rio;m;0;1
